argument -malin-dpll -rand-dpll -moms-dpll -dlis-dpll -simple-dpll -malin-wl -rand-wl -moms-wl -dlis-wl -simple-wl -malin-dpll-cl -rand-dpll-cl -moms-dpll-cl -dlis-dpll-cl -simple-dpll-cl -malin-wl-cl -rand-wl-cl -moms-wl-cl -dlis-wl-cl -simple-wl-cl 
1400 4.99639754295 5.33745441437 11.1344199181 0.713645982742 6.03567280769 0.00247664451599 0.0028347492218 0.00255794525146 0.00273857116699 0.00277633666992 0.00247354507446 0.00303859710693 0.00279498100281 0.00279674530029 0.00258440971375 0.0952916145325 0.0913628101349 0.00454664230347 0.00476446151733 0.0051691532135 
1450 0.00549325942993 0.00486974716187 0.00654158592224 0.00555458068848 0.00657896995544 0.0040885925293 0.0254310131073 0.00549178123474 0.00468406677246 0.00678858757019 0.00545539855957 0.0046103477478 0.25608754158 3.83260674477 0.00303063392639 0.00402126312256 0.00401387214661 0.00317893028259 0.00310640335083 0.00434446334839 
1500 0.00414781570435 0.00270404815674 0.00324378013611 0.00315093994141 0.680054044724 0.0195424079895 0.0170889854431 0.0187350273132 0.258622169495 0.21375579834 8.4692964077 0.00670228004456 0.00233449935913 0.00251522064209 0.00252799987793 0.00308332443237 0.0026762008667 0.00274357795715 0.00285129547119 0.00290956497192 
1550 0.00254192352295 0.00257978439331 0.0189272403717 0.00211915969849 0.00239996910095 0.00277342796326 0.00337619781494 0.00287179946899 0.00340619087219 0.00650877952576 0.00245423316956 0.00252957344055 0.00293760299683 0.00255975723267 0.00286064147949 0.00273218154907 0.00277519226074 0.0242029666901 0.00357403755188 0.0033830165863 
1600 0.00245561599731 0.00255980491638 0.0026743888855 0.00373582839966 0.00281281471252 0.0170540332794 0.00317721366882 0.00683298110962 0.00247759819031 0.00264382362366 0.00295820236206 0.00247058868408 0.00267004966736 0.00274395942688 0.00296549797058 0.00272521972656 0.00741782188416 0.0214762210846 0.0181669712067 0.0152135848999 
1650 0.053445148468 0.0476184368134 1.35883283615 0.740999126434 2.36101522446 0.100611877441 0.31586098671 0.142164373398 0.0244796276093 0.0440204620361 8.06522402763 0.0659986019135 0.0767882823944 0.0977848529816 0.0919598579407 0.0205780029297 0.0175463199615 0.042161655426 0.0225282669067 0.0175634384155 
1700 0.890713977814 1.84389567375 0.0879105567932 2.61577138901 0.440343141556 0.002512550354 0.0129102230072 0.00293474197388 0.00299520492554 0.00283465385437 0.00303874015808 0.00276279449463 0.00284695625305 0.0236917495728 0.00590877532959 0.00279517173767 0.00678038597107 0.00279407501221 0.00300817489624 0.365643215179 
1750 1.26938524246 0.00265965461731 0.00254740715027 0.00440521240234 0.00520648956299 0.00278959274292 0.00262746810913 0.00259962081909 0.00309157371521 0.00279903411865 0.00273122787476 0.00254120826721 5.14606399536 17.0653897762 1.88367962837 0.0197563648224 0.0507536411285 0.0226414680481 0.0256931304932 0.0113875865936 
1800 0.0212686061859 0.0189620018005 0.0578096866608 0.0234035968781 1.35963144302 0.00285654067993 0.00906844139099 0.00243577957153 0.0035542011261 0.00299043655396 0.00340538024902 0.00311784744263 0.00328907966614 0.00327277183533 0.00293397903442 0.00268611907959 0.0036693572998 0.00347013473511 0.00303235054016 0.00299968719482 
1850 0.00324335098267 0.00395412445068 0.00265002250671 0.00276837348938 0.00303845405579 0.00392394065857 0.198388385773 0.340402173996 0.373922538757 0.141980981827 2.02607779503 0.0223422050476 0.0232954025269 0.00740203857422 0.00337929725647 0.0028003692627 0.00429639816284 0.00317664146423 0.00309762954712 0.00474200248718 
1900 0.00254578590393 0.00480680465698 0.00528416633606 0.00266222953796 0.00290956497192 0.00366296768188 0.00303339958191 0.00317034721375 0.0032320022583 0.0338863372803 0.125293588638 2.08609638214 0.256525850296 1.53282961845 0.560567378998 0.245168542862 0.0327864170074 0.0988634109497 0.171824216843 0.1520362854 
1950 3.30015382767 4.47613658905 5.07857546806 10.7520162582 0.331460523605 0.0670395851135 0.107429599762 0.0876301765442 0.0548296451569 0.0352439403534 4.14098863602 0.0388751029968 3.03693552017 0.0392199993134 0.0229069232941 0.00963339805603 0.0162784099579 0.0101982116699 0.0083863735199 0.00688500404358 
2000 0.00292663574219 0.0233540058136 0.00273461341858 0.00259256362915 0.00265979766846 0.00329022407532 0.00366296768188 0.00280041694641 0.00386357307434 0.00313081741333 0.00266108512878 0.00340461730957 0.00307683944702 0.00353078842163 0.00331606864929 0.210919189453 0.147805786133 0.120434808731 0.0818365573883 0.0159182071686 
